image,layer,mean,sd,roughness_Ra,roughness_Ra1
Resized_61_0182.tif,ilm - isos,31.21570,13.61029,11.11807,0.35617
Resized_61_0184.tif,ilm - isos,33.12045,12.21024,9.32953,0.28168
Resized_61_0186.tif,ilm - isos,29.23864,13.25764,10.48292,0.35853
Resized_61_0191.tif,ilm - isos,28.11074,11.15862,8.79566,0.31289
Resized_61_0192.tif,ilm - isos,28.17355,10.13089,8.11111,0.28790
Resized_61_0193.tif,ilm - isos,27.47955,14.36528,11.14733,0.40566
Resized_61_0194.tif,ilm - isos,28.54566,10.87084,8.82034,0.30899
Resized_61_0196.tif,ilm - isos,28.33492,10.22332,8.06066,0.28448
Resized_61_0197.tif,ilm - isos,30.15103,15.02169,11.16845,0.37042
Resized_61_0198.tif,ilm - isos,29.77934,12.96622,9.69115,0.32543
Resized_61_0200.tif,ilm - isos,31.35393,12.23628,9.66675,0.30831
Resized_61_0201.tif,ilm - isos,27.79938,12.94990,10.78066,0.38780
Resized_61_0202.tif,ilm - isos,35.85785,10.15660,7.92428,0.22099
Resized_61_0205.tif,ilm - isos,31.76240,10.28101,7.85752,0.24738
Resized_61_0206.tif,ilm - isos,30.34731,11.36902,8.64424,0.28484
Resized_61_0207.tif,ilm - isos,28.70372,11.97346,9.91884,0.34556
Resized_61_0208.tif,ilm - isos,27.89153,10.30620,8.26573,0.29635
Resized_61_0210.tif,ilm - isos,27.76033,10.41169,8.25960,0.29753
Resized_61_0211.tif,ilm - isos,27.92252,10.62986,8.25368,0.29559
Resized_61_0212.tif,ilm - isos,30.84091,10.82657,8.44687,0.27389
Resized_61_0213.tif,ilm - isos,29.33595,10.13037,7.88272,0.26871
Resized_61_0214.tif,ilm - isos,30.09318,8.82522,6.89290,0.22905
Resized_61_0215.tif,ilm - isos,29.21136,14.54475,11.92204,0.40813
Resized_61_0218.tif,ilm - isos,28.52583,10.94327,8.33881,0.29233
Resized_61_0221.tif,ilm - isos,26.98182,16.58135,13.52285,0.50118
Resized_61_0224.tif,ilm - isos,33.76612,12.50170,10.16406,0.30101
Resized_61_0226.tif,ilm - isos,34.37397,22.31097,16.91682,0.49214
Resized_61_0227.tif,ilm - isos,39.44380,20.86501,15.39032,0.39018
Resized_61_0228.tif,ilm - isos,35.39421,16.83358,12.50763,0.35338
Resized_61_0229.tif,ilm - isos,38.52128,18.86424,14.27055,0.37046
Resized_61_0234.tif,ilm - isos,30.04050,13.27176,10.72501,0.35702
Resized_61_0235.tif,ilm - isos,25.98388,13.66271,11.24871,0.43291
Resized_61_0237.tif,ilm - isos,26.35393,13.84059,11.71277,0.44444
Resized_61_0238.tif,ilm - isos,25.05702,13.38787,11.39159,0.45463
Resized_61_0239.tif,ilm - isos,25.79607,12.58006,10.62260,0.41179
Resized_61_0242.tif,ilm - isos,27.56426,12.07165,9.88624,0.35866
Resized_61_0246.tif,ilm - isos,28.77397,13.62588,10.41651,0.36201
Resized_61_0248.tif,ilm - isos,26.82273,11.97298,9.65224,0.35985
Resized_61_0250.tif,ilm - isos,29.01364,14.93558,12.21166,0.42089
Resized_61_0251.tif,ilm - isos,25.92397,11.57623,9.58652,0.36979
Resized_61_0253.tif,ilm - isos,30.13306,16.88758,14.46661,0.48009
Resized_61_0257.tif,ilm - isos,29.07459,13.56512,11.13137,0.38286
Resized_61_0258.tif,ilm - isos,30.75785,14.30696,11.75791,0.38227
Resized_61_0261.tif,ilm - isos,31.96364,11.39832,8.89320,0.27823
Resized_61_0266.tif,ilm - isos,30.55764,14.70409,11.82731,0.38705
Resized_61_0267.tif,ilm - isos,31.01901,13.11564,10.16184,0.32760
Resized_61_0271.tif,ilm - isos,29.10599,12.11301,9.57632,0.32902
Resized_61_0276.tif,ilm - isos,37.32603,11.95579,9.70111,0.25990
Resized_61_0277.tif,ilm - isos,30.23781,13.13405,10.57908,0.34986
Resized_61_0278.tif,ilm - isos,31.13140,12.00840,9.91058,0.31835
Resized_61_0279.tif,ilm - isos,34.02810,11.99390,9.66228,0.28395
Resized_61_0280.tif,ilm - isos,31.19008,12.72835,10.52934,0.33759
Resized_61_0281.tif,ilm - isos,31.41591,13.18398,10.75878,0.34246
Resized_61_0283.tif,ilm - isos,25.81033,14.08475,11.52604,0.44657
Resized_61_0284.tif,ilm - isos,26.73182,11.25270,9.42756,0.35267
Resized_61_0286.tif,ilm - isos,30.82769,13.80761,11.27227,0.36565
Resized_61_0288.tif,ilm - isos,35.07913,12.01032,9.35773,0.26676
Resized_61_0292.tif,ilm - isos,31.80041,14.04706,10.94877,0.34430
Resized_61_0295.tif,ilm - isos,33.71488,15.24824,11.63186,0.34501
Resized_61_0296.tif,ilm - isos,33.68264,13.68754,10.40056,0.30878
Resized_61_0297.tif,ilm - isos,34.91653,11.52304,8.59165,0.24606
Resized_61_0298.tif,ilm - isos,31.31798,11.95038,9.27250,0.29608
Resized_61_0299.tif,ilm - isos,30.46488,14.36679,11.30066,0.37094
Resized_61_0300.tif,ilm - isos,35.41178,12.87804,10.06401,0.28420
Resized_61_0301.tif,ilm - isos,32.62087,10.99500,8.39316,0.25729
Resized_61_0302.tif,ilm - isos,30.08926,12.89514,10.62375,0.35307
Resized_61_0303.tif,ilm - isos,29.35909,12.60115,9.57355,0.32608
Resized_61_0304.tif,ilm - isos,31.32087,14.03832,10.97456,0.35039
Resized_61_0305.tif,ilm - isos,32.68533,13.18221,10.49469,0.32108
Resized_61_0308.tif,ilm - isos,30.80186,16.69328,13.10209,0.42537
Resized_61_0311.tif,ilm - isos,26.85310,12.21838,9.83769,0.36635
Resized_61_0312.tif,ilm - isos,29.32996,14.42384,11.53855,0.39340
Resized_61_0313.tif,ilm - isos,26.77686,12.83458,10.41738,0.38904
Resized_61_0314.tif,ilm - isos,32.56095,12.65380,10.15822,0.31198
Resized_61_0315.tif,ilm - isos,29.60372,11.35590,8.85302,0.29905
Resized_61_0316.tif,ilm - isos,33.21116,11.95485,9.71518,0.29253
Resized_V_0000.tif,ilm - isos,6.34524,1.20900,0.62122,0.09790
Resized_V_0002.tif,ilm - isos,6.31429,1.47995,0.58105,0.09202
Resized_V_0003.tif,ilm - isos,6.94732,4.50340,1.70687,0.24569
Resized_V_0004.tif,ilm - isos,215.17991,247.09672,223.04213,1.03654
Resized_V_0005.tif,ilm - isos,6.23229,0.99653,0.42960,0.06893
Resized_V_0006.tif,ilm - isos,63.32455,81.76990,74.00659,1.16869
Resized_V_0007.tif,ilm - isos,6.17098,0.90808,0.32548,0.05274
Resized_V_0008.tif,ilm - isos,6.38274,1.89270,0.70807,0.11093
Resized_V_0009.tif,ilm - isos,6.18571,0.88850,0.35070,0.05670
Resized_V_0010.tif,ilm - isos,6.17083,1.04831,0.32718,0.05302
Resized_V_0011.tif,ilm - isos,216.06429,156.10096,142.57222,0.65986
Resized_V_0013.tif,ilm - isos,6.50372,2.56164,0.93548,0.14384
Resized_V_0014.tif,ilm - isos,6.44777,1.86098,0.81251,0.12601
Resized_V_0015.tif,ilm - isos,6.32202,1.41333,0.59900,0.09475
Resized_V_0016.tif,ilm - isos,6.36071,1.70375,0.66936,0.10523
Resized_V_0017.tif,ilm - isos,6.32917,1.46273,0.60298,0.09527
Resized_V_0018.tif,ilm - isos,69.92262,91.59883,81.88724,1.17111
Resized_V_0019.tif,ilm - isos,6.50015,2.08846,0.90131,0.13866
Resized_V_0020.tif,ilm - isos,6.29375,1.25105,0.54143,0.08603
Resized_V_0021.tif,ilm - isos,6.26548,1.39217,0.49800,0.07948
Resized_V_0022.tif,ilm - isos,238.08735,142.14970,124.48345,0.52285
Resized_V_0023.tif,ilm - isos,7.15417,5.16295,2.07336,0.28981
Resized_V_0024.tif,ilm - isos,15.29107,22.28499,15.42229,1.00858
Resized_V_0025.tif,ilm - isos,23.36786,49.64458,29.88711,1.27898
Resized_V_0027.tif,ilm - isos,6.21786,0.97009,0.40738,0.06552
Resized_V_0028.tif,ilm - isos,6.38378,1.50265,0.70120,0.10984
Resized_V_0029.tif,ilm - isos,6.37887,1.52019,0.68805,0.10786
Resized_V_0030.tif,ilm - isos,6.32024,1.33812,0.59034,0.09341
Resized_V_0031.tif,ilm - isos,376.45923,142.28957,106.60894,0.28319
Resized_V_0033.tif,ilm - isos,6.93869,4.41012,1.67456,0.24134
Resized_V_0034.tif,ilm - isos,6.71964,3.50319,1.30264,0.19386
Resized_V_0035.tif,ilm - isos,6.47366,1.95907,0.85329,0.13181
Resized_V_0036.tif,ilm - isos,6.11964,0.71343,0.23045,0.03766
Resized_V_0037.tif,ilm - isos,6.29345,1.35638,0.54079,0.08593
Resized_V_0038.tif,ilm - isos,6.76726,3.57006,1.38838,0.20516
Resized_V_0039.tif,ilm - isos,7.24688,5.74317,2.24463,0.30974
Resized_V_0041.tif,ilm - isos,6.19107,1.15173,0.36446,0.05887
Resized_V_0042.tif,ilm - isos,6.28899,1.27490,0.53712,0.08541
Resized_V_0044.tif,ilm - isos,6.18929,1.02617,0.35942,0.05807
Resized_V_0045.tif,ilm - isos,6.24762,1.46213,0.46930,0.07512
Resized_V_0046.tif,ilm - isos,34.91310,61.67324,45.67497,1.30825
Resized_V_0047.tif,ilm - isos,6.17619,0.86604,0.33298,0.05391
Resized_V_0048.tif,ilm - isos,6.25357,1.08446,0.46926,0.07504
Resized_V_0049.tif,ilm - isos,6.21012,1.09003,0.39716,0.06395
Resized_V_0050.tif,ilm - isos,6.22440,1.03845,0.42203,0.06780
Resized_V_0051.tif,ilm - isos,6.97068,4.12065,1.75763,0.25215
Resized_V_0052.tif,ilm - isos,6.27321,1.28070,0.51057,0.08139
Resized_V_0053.tif,ilm - isos,6.15060,0.74484,0.28586,0.04648
Resized_V_0054.tif,ilm - isos,6.06964,0.50734,0.13572,0.02236
Resized_V_0056.tif,ilm - isos,32.35119,43.21794,36.26903,1.12110
Resized_V_0057.tif,ilm - isos,6.79717,4.79045,1.49921,0.22056
Resized_V_0058.tif,ilm - isos,6.24524,1.04461,0.45486,0.07283
Resized_V_0059.tif,ilm - isos,6.23155,1.28205,0.43698,0.07012
Resized_V_0060.tif,ilm - isos,6.27679,1.24108,0.51411,0.08191
Resized_V_0061.tif,ilm - isos,6.33095,1.53386,0.61660,0.09739
Resized_V_0062.tif,ilm - isos,377.69821,142.78728,112.30076,0.29733
Resized_V_0063.tif,ilm - isos,6.13155,0.73175,0.25182,0.04107
Resized_V_0064.tif,ilm - isos,6.26726,1.24113,0.49690,0.07929
Resized_V_0065.tif,ilm - isos,6.17976,0.90499,0.34005,0.05503
Resized_V_0066.tif,ilm - isos,202.11443,179.54786,171.86183,0.85032
Resized_V_0068.tif,ilm - isos,7.81220,7.79949,3.25266,0.41636
Resized_V_0069.tif,ilm - isos,6.20789,0.91592,0.38824,0.06254
Resized_V_0070.tif,ilm - isos,6.12738,0.81701,0.24650,0.04023
Resized_V_0072.tif,ilm - isos,6.28244,1.28936,0.52453,0.08349
Resized_V_0073.tif,ilm - isos,6.12024,0.64032,0.23017,0.03761
Resized_V_0074.tif,ilm - isos,112.93289,115.38356,103.53056,0.91674
Resized_V_0075.tif,ilm - isos,6.21310,0.95788,0.40114,0.06456
Resized_V_0076.tif,ilm - isos,6.29836,1.06374,0.54132,0.08595
Resized_V_0077.tif,ilm - isos,6.26726,1.11224,0.49213,0.07852
Resized_V_0078.tif,ilm - isos,319.06711,209.72167,188.68206,0.59136
Resized_V_0079.tif,ilm - isos,13.78929,25.27536,13.61717,0.98752
Resized_V_0080.tif,ilm - isos,6.13929,0.73113,0.26543,0.04323
Resized_V_0081.tif,ilm - isos,6.25938,1.14110,0.48193,0.07699
Resized_V_0083.tif,ilm - isos,472.77307,221.09711,172.09953,0.36402
Resized_V_0084.tif,ilm - isos,6.19539,0.86819,0.36478,0.05888
Resized_V_0085.tif,ilm - isos,339.10089,169.29718,133.88455,0.39482
Resized_V_0086.tif,ilm - isos,6.23452,0.98813,0.43450,0.06969
Resized_V_0087.tif,ilm - isos,6.20193,1.25110,0.38518,0.06211
Resized_V_0088.tif,ilm - isos,6.24226,0.96982,0.44847,0.07184
Resized_V_0089.tif,ilm - isos,6.22917,1.00831,0.42730,0.06860
Resized_V_0090.tif,ilm - isos,10.16235,13.88123,7.24740,0.71316
Resized_V_0091.tif,ilm - isos,6.23393,1.01016,0.43458,0.06971
Resized_V_0092.tif,ilm - isos,6.14524,0.73119,0.27656,0.04500
Resized_V_0093.tif,ilm - isos,6.38393,1.75028,0.70798,0.11090
Resized_V_0095.tif,ilm - isos,12.70833,17.07843,11.20719,0.88188
Resized_V_0096.tif,ilm - isos,8.57798,10.28140,4.55752,0.53130
Resized_V_0097.tif,ilm - isos,6.17381,0.78259,0.32600,0.05280
Resized_V_0098.tif,ilm - isos,206.20699,146.74923,120.99640,0.58677
Resized_V_0099.tif,ilm - isos,6.24940,1.08048,0.46311,0.07410
Resized_V_0100.tif,ilm - isos,6.18036,0.83809,0.33855,0.05478
Resized_V_0101.tif,ilm - isos,369.71443,191.87382,162.70282,0.44008
Resized_V_0102.tif,ilm - isos,6.28452,1.52929,0.53382,0.08494
Resized_V_0103.tif,ilm - isos,411.27783,148.57305,106.09498,0.25796
Resized_V_0104.tif,ilm - isos,46.13452,70.50076,56.29104,1.22015
Resized_V_0105.tif,ilm - isos,396.93705,179.76323,133.68352,0.33679
Resized_V_0106.tif,ilm - isos,6.50134,1.69641,0.88809,0.13660
Resized_V_0107.tif,ilm - isos,6.46741,1.70973,0.83647,0.12934
Resized_V_0108.tif,ilm - isos,359.35461,257.52639,239.18432,0.66559
Resized_V_0110.tif,ilm - isos,26.43601,42.07484,29.67733,1.12261
Resized_V_0111.tif,ilm - isos,6.26414,1.20042,0.49054,0.07831
Resized_V_0112.tif,ilm - isos,6.15565,0.76956,0.29435,0.04782
Resized_V_0113.tif,ilm - isos,334.58497,133.09237,99.47287,0.29730
Resized_V_0114.tif,ilm - isos,6.38958,1.70578,0.71215,0.11145
Resized_V_0116.tif,ilm - isos,277.30982,202.59967,183.01188,0.65995
Resized_V_0117.tif,ilm - isos,6.23869,1.00224,0.44435,0.07122
Resized_V_0118.tif,ilm - isos,6.52798,2.33504,0.96183,0.14734
Resized_V_0119.tif,ilm - isos,18.14226,32.44714,20.26198,1.11684
Resized_V_0120.tif,ilm - isos,6.34702,1.29332,0.62733,0.09884
Resized_V_0121.tif,ilm - isos,6.15744,0.70836,0.29712,0.04825
Resized_V_0123.tif,ilm - isos,113.62574,158.74619,137.47732,1.20991
Resized_V_0124.tif,ilm - isos,6.09226,0.52086,0.17730,0.02910
Resized_V_0125.tif,ilm - isos,6.19405,0.98076,0.36615,0.05911
Resized_V_0126.tif,ilm - isos,6.24970,0.96300,0.45660,0.07306
Resized_V_0127.tif,ilm - isos,6.20417,1.01146,0.38603,0.06222
Resized_V_0128.tif,ilm - isos,40.26771,76.20323,55.09811,1.36830
Resized_V_0129.tif,ilm - isos,26.88512,61.23430,35.79831,1.33153
Resized_V_0130.tif,ilm - isos,15.49107,24.96947,15.23398,0.98340
Resized_V_0131.tif,ilm - isos,189.07693,162.70732,150.40193,0.79545
Resized_V_0132.tif,ilm - isos,145.68452,153.35587,144.28059,0.99036
Resized_V_0133.tif,ilm - isos,247.25268,186.52609,175.75876,0.71085
Resized_V_0134.tif,ilm - isos,9.36711,12.12043,5.81433,0.62072
Resized_V_0135.tif,ilm - isos,348.56696,201.50597,180.40454,0.51756
Resized_V_0137.tif,ilm - isos,43.15595,77.87263,58.19548,1.34849
Resized_V_0138.tif,ilm - isos,6.62262,2.13668,1.09032,0.16464
Resized_V_0139.tif,ilm - isos,84.20536,109.12970,97.48077,1.15766
Resized_V_0140.tif,ilm - isos,6.25536,1.08115,0.47446,0.07585
Resized_V_0142.tif,ilm - isos,7.13616,4.63315,1.97843,0.27724
Resized_V_0143.tif,ilm - isos,6.33274,1.28404,0.60735,0.09591
Resized_V_0145.tif,ilm - isos,6.37753,1.31277,0.66832,0.10479
Resized_V_0146.tif,ilm - isos,6.61548,2.50994,1.11060,0.16788
Resized_V_0147.tif,ilm - isos,6.74345,2.62147,1.26807,0.18805
Resized_V_0148.tif,ilm - isos,25.28408,46.08434,31.44725,1.24376
Resized_V_0149.tif,ilm - isos,6.58571,1.98756,1.03389,0.15699
Resized_V_0150.tif,ilm - isos,7.22500,3.88704,2.07836,0.28766
Resized_V_0151.tif,ilm - isos,6.49152,1.78205,0.87186,0.13431
Resized_V_0153.tif,ilm - isos,321.30982,177.21888,147.05409,0.45767
Resized_V_0154.tif,ilm - isos,6.62560,3.07683,1.15437,0.17423
Resized_V_0155.tif,ilm - isos,6.19464,0.90289,0.36611,0.05910
Resized_V_0156.tif,ilm - isos,6.72217,2.95666,1.25413,0.18657
Resized_V_0158.tif,ilm - isos,224.55506,215.42887,208.82678,0.92996
Resized_V_0160.tif,ilm - isos,6.18467,0.85187,0.34566,0.05589
Resized_V_0161.tif,ilm - isos,265.44122,150.30432,125.41798,0.47249
Resized_V_0163.tif,ilm - isos,6.59286,3.04479,1.09220,0.16566
Resized_V_0164.tif,ilm - isos,6.78958,3.60876,1.41796,0.20884
Resized_V_0165.tif,ilm - isos,79.16399,104.84892,93.64981,1.18299
Resized_V_0167.tif,ilm - isos,6.31190,1.27065,0.57127,0.09051
Resized_V_0168.tif,ilm - isos,6.27679,1.04099,0.50225,0.08002
Resized_V_0171.tif,ilm - isos,6.32679,1.12584,0.58423,0.09234
Resized_V_0172.tif,ilm - isos,6.54048,1.95670,0.95935,0.14668
Resized_V_0173.tif,ilm - isos,37.22247,82.73319,52.05518,1.39849
Resized_V_0175.tif,ilm - isos,326.15372,276.60807,259.55400,0.79580
Resized_V_0178.tif,ilm - isos,49.44107,70.23197,59.90647,1.21167
Resized_V_0180.tif,ilm - isos,10.67024,15.56898,7.95972,0.74597
Resized_V_0181.tif,ilm - isos,6.30119,1.16992,0.54860,0.08706
Resized_V_0182.tif,ilm - isos,6.51667,2.25057,0.92354,0.14172
Resized_V_0183.tif,ilm - isos,6.39494,1.50822,0.69984,0.10944
Resized_V_0184.tif,ilm - isos,6.23631,1.10531,0.43921,0.07043
Resized_V_0185.tif,ilm - isos,6.32798,1.37641,0.59836,0.09456
Resized_V_0186.tif,ilm - isos,22.77024,38.63801,26.86934,1.18002
Resized_V_0189.tif,ilm - isos,6.38095,1.52153,0.68832,0.10787
Resized_V_0190.tif,ilm - isos,6.39821,1.56033,0.72283,0.11297
Resized_V_0192.tif,ilm - isos,14.67455,24.88622,14.66404,0.99928
Resized_V_0193.tif,ilm - isos,6.46250,1.59543,0.82080,0.12701
Resized_V_0194.tif,ilm - isos,7.70893,6.40175,2.88720,0.37453
Resized_V_0195.tif,ilm - isos,42.91801,79.25568,58.90931,1.37260
Resized_V_0197.tif,ilm - isos,6.85298,3.86552,1.51860,0.22160
Resized_V_0198.tif,ilm - isos,9.88750,10.85352,6.26931,0.63406
Resized_V_0199.tif,ilm - isos,169.31339,231.02605,202.69897,1.19718
Resized_V_0200.tif,ilm - isos,6.42083,1.53463,0.75287,0.11725
Resized_V_0201.tif,ilm - isos,352.83482,220.14773,197.06418,0.55852
Resized_V_0202.tif,ilm - isos,275.16161,170.48424,149.35526,0.54279
Resized_V_0203.tif,ilm - isos,6.42143,1.70902,0.75431,0.11747
Resized_V_0204.tif,ilm - isos,8.44613,11.56435,4.29642,0.50869
Resized_V_0207.tif,ilm - isos,197.31964,207.75270,182.61499,0.92548
Resized_V_0208.tif,ilm - isos,127.51592,140.32034,127.96492,1.00352
Resized_V_0210.tif,ilm - isos,6.32083,1.37170,0.59115,0.09352
Resized_V_0211.tif,ilm - isos,294.19955,251.72627,239.31756,0.81345
Resized_V_0215.tif,ilm - isos,17.09360,23.86836,17.22171,1.00749
Resized_V_0216.tif,ilm - isos,35.25298,62.29404,45.56759,1.29259
Resized_V_0217.tif,ilm - isos,178.37693,182.12699,173.26994,0.97137
Resized_V_0218.tif,ilm - isos,15.17381,27.74508,15.81664,1.04236
Resized_V_0219.tif,ilm - isos,161.67202,141.27628,135.54894,0.83842
Resized_V_0220.tif,ilm - isos,7.18750,4.01429,2.00530,0.27900
Resized_V_0221.tif,ilm - isos,269.40923,217.88935,201.99130,0.74976
Resized_V_0222.tif,ilm - isos,6.41905,1.55017,0.75005,0.11685
Resized_V_0224.tif,ilm - isos,6.19345,0.87604,0.36330,0.05866
Resized_V_0225.tif,ilm - isos,6.33036,1.24476,0.60143,0.09501
Resized_V_0228.tif,ilm - isos,113.68170,120.49767,115.55085,1.01644
Resized_V_0229.tif,ilm - isos,250.14062,203.04972,193.88030,0.77509
Resized_V_0231.tif,ilm - isos,6.34717,1.43868,0.63132,0.09946
Resized_V_0232.tif,ilm - isos,87.75878,89.21136,79.39969,0.90475
Resized_V_0233.tif,ilm - isos,215.62054,196.11152,180.74208,0.83824
Resized_V_0234.tif,ilm - isos,6.94405,2.95562,1.62623,0.23419
Resized_V_0235.tif,ilm - isos,6.38095,1.50777,0.69535,0.10897
Resized_V_0236.tif,ilm - isos,195.15551,125.04907,104.81901,0.53711
Resized_V_0237.tif,ilm - isos,147.68690,131.40230,118.78276,0.80429
Resized_V_0239.tif,ilm - isos,6.37143,1.68457,0.68670,0.10778
Resized_V_0240.tif,ilm - isos,6.27381,1.46316,0.51494,0.08208
Resized_V_0241.tif,ilm - isos,127.77500,143.10073,133.74656,1.04673
Resized_V_0242.tif,ilm - isos,6.24643,1.18154,0.46147,0.07388
Resized_V_0243.tif,ilm - isos,6.28780,1.19913,0.53268,0.08472
Resized_V_0247.tif,ilm - isos,264.52634,212.85631,201.21761,0.76067
Resized_V_0248.tif,ilm - isos,177.03259,175.19444,167.43603,0.94579
Resized_V_0249.tif,ilm - isos,13.54033,20.74838,12.83571,0.94796
Resized_V_0250.tif,ilm - isos,315.87813,150.01042,131.58731,0.41658
Resized_V_0251.tif,ilm - isos,6.22366,1.05630,0.42023,0.06752
Resized_V_0252.tif,ilm - isos,139.62292,174.35427,153.34858,1.09831
Resized_V_0253.tif,ilm - isos,6.13929,0.81360,0.26763,0.04359
Resized_V_0254.tif,ilm - isos,175.92768,149.07269,139.48243,0.79284
Resized_V_0255.tif,ilm - isos,6.29182,1.37844,0.54472,0.08658
Resized_V_0256.tif,ilm - isos,6.23274,1.18481,0.43867,0.07038
Resized_V_0257.tif,ilm - isos,148.14241,109.22536,103.11679,0.69607
Resized_V_0258.tif,ilm - isos,6.24762,1.29546,0.46613,0.07461
Resized_V_0260.tif,ilm - isos,33.87679,52.26093,40.91252,1.20769
Resized_V_0261.tif,ilm - isos,373.91682,291.45589,265.34616,0.70964
Resized_V_0263.tif,ilm - isos,6.46801,1.62118,0.82806,0.12802
Resized_V_0264.tif,ilm - isos,84.33869,114.83246,102.05534,1.21007
Resized_V_0265.tif,ilm - isos,6.32113,1.36838,0.59677,0.09441
Resized_V_0268.tif,ilm - isos,245.38318,155.14816,136.23226,0.55518
Resized_V_0269.tif,ilm - isos,6.15417,0.89168,0.29498,0.04793
Resized_V_0272.tif,ilm - isos,9.07470,9.50447,5.06662,0.55832
Resized_V_0273.tif,ilm - isos,75.15565,113.28563,99.00936,1.31739
Resized_V_0274.tif,ilm - isos,176.19137,191.84915,176.85231,1.00375
Resized_V_0275.tif,ilm - isos,24.82366,42.69184,29.57658,1.19147
Resized_V_0276.tif,ilm - isos,6.26429,1.11763,0.49034,0.07828
Resized_V_0277.tif,ilm - isos,25.02321,50.99052,32.52141,1.29965
Resized_V_0278.tif,ilm - isos,46.60714,76.94142,61.22856,1.31372
Resized_V_0279.tif,ilm - isos,464.89851,152.81770,134.26154,0.28880
Resized_V_0280.tif,ilm - isos,137.00923,159.43542,137.21623,1.00151
Resized_V_0281.tif,ilm - isos,6.30357,1.30660,0.55980,0.08881
Resized_V_0282.tif,ilm - isos,35.16012,69.02217,48.21520,1.37130
Resized_V_0283.tif,ilm - isos,6.21845,1.05295,0.41064,0.06604
Resized_V_0284.tif,ilm - isos,11.25074,20.13185,9.20128,0.81784
Resized_V_0285.tif,ilm - isos,7.85714,6.68814,3.23750,0.41205
Resized_V_0286.tif,ilm - isos,6.26548,1.26468,0.49484,0.07898
Resized_V_0288.tif,ilm - isos,6.17381,0.95509,0.33257,0.05387
Resized_V_0289.tif,ilm - isos,397.12842,179.14646,146.28608,0.36836
Resized_V_0290.tif,ilm - isos,6.24628,1.02429,0.45642,0.07307
Resized_V_0292.tif,ilm - isos,267.77976,233.50414,215.97189,0.80653
Resized_V_0293.tif,ilm - isos,6.12857,0.60716,0.24310,0.03967
Resized_V_0296.tif,ilm - isos,53.14182,84.25630,68.28014,1.28487
Resized_V_0297.tif,ilm - isos,6.18393,0.89105,0.34897,0.05643
Resized_V_0298.tif,ilm - isos,304.87039,185.33908,156.99052,0.51494
Resized_V_0299.tif,ilm - isos,67.56667,110.89738,85.97071,1.27238
Resized_V_0300.tif,ilm - isos,6.15655,0.84937,0.29902,0.04857
Resized_V_0301.tif,ilm - isos,6.20119,1.00037,0.37981,0.06125
Resized_V_0302.tif,ilm - isos,84.90536,119.66030,104.57696,1.23169
Resized_V_0303.tif,ilm - isos,50.15298,75.53064,61.63382,1.22892
Resized_V_0304.tif,ilm - isos,107.18333,152.46632,135.97839,1.26865
Resized_V_0305.tif,ilm - isos,6.24405,1.14714,0.45476,0.07283
